platform,meme_template,search_query,post_id,author_handle,author_display,caption,alt_text,image_url,likes,reposts,replies,created_at,indexed_at,post_url,collection_timestamp
bluesky,this is fine,everything is fine,at://did:plc:2p7zhhsh35t5mxhjdzlehxyp/app.bsky.feed.post/3ld5mhe23wk2l,gratefuldeadpool.bsky.social,TheGratefulDeadpool,"Billion dollar corporations are literally killing the planet with pollutants as their millionaire CEOs and billionaire owners fly around on their polluting private jets and yachts, but everything is fine because I didn't use 5 plastic bags at the grocery store this week. Yay, me! 🙄",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:2p7zhhsh35t5mxhjdzlehxyp/bafkreiamgjfqdwwok47m2m4qfdgdpwjhav7mfag3xvckiuo7cowfgh33tq@jpeg,113,19,7,2024-12-13T01:18:10.259Z,2024-12-13T01:18:12.649Z,https://bsky.app/profile/gratefuldeadpool.bsky.social/post/3ld5mhe23wk2l,2025-12-20 19:38:33
bluesky,this is fine,everything is fine,at://did:plc:3ohhb4h35vfxbqk5pkyr5rsn/app.bsky.feed.post/3ld472fwsyk2q,sandwichjudge.bsky.social,Sándwich Judge,Damn they’re even roasting him on LinkedIn,"LinkedIn post by Robert Sterling, featuring a photo of Brian Soderling:

“Brian Thompson went from Jewell, Iowa (population 1,200) to leading 140,000 employees and overseeing $280B of revenue at one of the world’s most important companies. His mom worked as a beautician, his dad at a grain elevator—they were probably really proud when he graduated valedictorian of his 50-person high school class. He played basketball and the trombone, got elected homecoming king, and worked in soybean fields and meat processing plants during summers. While studying at the University of Iowa, he met the woman who would become his wife, with whom he would have two kids. By all accounts, he was smart, hard-working, funny, and a thoroughly decent man.

This guy—not the person who murdered him in cold blood—was everything that’s right and good about America, and the American Dream. May his memory be a blessing, and may his example inspire all of us to do better.”",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:3ohhb4h35vfxbqk5pkyr5rsn/bafkreidtorpvrbfzasukxm2awutqftwit7fmqpk43t3s2unqxc7gka6xqm@jpeg,489,89,5,2024-12-12T11:45:37.663Z,2024-12-12T11:45:42.058Z,https://bsky.app/profile/sandwichjudge.bsky.social/post/3ld472fwsyk2q,2025-12-20 19:38:36
bluesky,this is fine,everything is fine,at://did:plc:t2hlten25u4jmphwpwoapby2/app.bsky.feed.post/3ldy47ebjwc26,badlydrawnbears.bsky.social,Badly Drawn Bears,Everything is absolutely unequivocally fine xox,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:t2hlten25u4jmphwpwoapby2/bafkreig2mpioxammdjps2fyh3rky2yyl5xqmjia3jdzeq6tqao2a22b6b4@jpeg,158,46,0,2024-12-23T14:09:15.136Z,2024-12-23T14:09:18.958Z,https://bsky.app/profile/badlydrawnbears.bsky.social/post/3ldy47ebjwc26,2025-12-20 19:38:46
bluesky,this is fine,everything is fine,at://did:plc:ywgggewwjt7e6fwwflu7uneg/app.bsky.feed.post/3ldvsw7iv722u,williamleonard.net,william_ leonard,"#AZUMAFIADAIOH CLASSICS: ""A Closer Juice-spection"" 
#azumangadaioh","SAKAKI: ""HMM... looks like everything was delivered, tomo!""
----
TOMO: ""perfect. —our clients will be MOST pleased...""
----
TOMO: ""we still gotta check QUALITY, tho. juice-smuggling is SERIOUS business.""
DEALER: ""m-miss takino, we deliver only the FINEST juice—""
TOMO: ""yeahhh, that's what they ALL say.""
----
TOMO: ""well, we got an EXPERT JUICEOLOGIST to make sure!""
OSAKA: ""mah senses are world-renowned!""
----
TOMO: ""status report, soldier. 1 to 10?""
----
OSAKA: ""ulk!"" *KAF KAF*
TOMO: ""HEY—!""
----
TOMO: ""so you're into POISON, eh?? —maybe you'd like some LEAD in yer bloodstream!!""
DEALER: ""wh—!! but—!!""
----
OSAKA: ""oh, ah'm fine! ah was just chokin' on a BUG!""
TOMO: ""oh. sorry osaka. —HEY let's get this deal done, i'm THIRSTY!!""
SAKAKI: (wait, isn't that WORSE?)",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:ywgggewwjt7e6fwwflu7uneg/bafkreicaawqroddvxxgh24ebvvyr5rmn5iavuhhg2oahwo47cdpue75owe@jpeg,136,10,0,2024-12-22T16:17:44.990Z,2024-12-22T16:17:48.249Z,https://bsky.app/profile/williamleonard.net/post/3ldvsw7iv722u,2025-12-20 19:38:50
bluesky,this is fine,everything is fine,at://did:plc:w6h6dprbvdrbaidpnbjhj7yi/app.bsky.feed.post/3ldtlsp2g7323,askaubry.com,AskAubry 🦝 🐆,He is trying to whittle away her self-esteem.,"A few weeks in I noticed a subtle shift. He became cockier and started to make critical comments about me, but would sandwich them between a compliment. For example, he said I looked ""amazing"" in my underwear but wanted to let me know I have a double chin when I lie down. He has a good physique and works out a lot and he told me my body is ""fine even though it's not super toned."" He made a comment about my breasts but 'reassured' me that he's not bothered about boobs so it's OK. Then he followed up with a compliment which was at odds to what he'd just said. He let slip that he still looks at the dating app we met on and then immediately said he shouldn't have told me that. He has something to say about everything about me, from how I eat (too fast apparently) to questioning why I buy so many clothes and asking how much money I have in my savings account (I didn't tell him). He claims he is just observant but I feel like he's monitoring and judging me.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:w6h6dprbvdrbaidpnbjhj7yi/bafkreigvw75skgwagsnp277jolbbug4p6du3fpd4ioi3ndkh4zateusx54@jpeg,259,8,46,2024-12-21T19:05:11.000Z,2024-12-21T19:05:11.956Z,https://bsky.app/profile/askaubry.com/post/3ldtlsp2g7323,2025-12-20 19:38:53
bluesky,this is fine,everything is fine,at://did:plc:evum3ztvjvpmuc72fd5lhvjd/app.bsky.feed.post/3ldqvq4ynrk24,chuckwendig.bsky.social,Chuck Wendig,"Why is BLACK RIVER ORCHARD again a mere ONE DUCAT and NINETY NINE CHITS ($1.99) at your local electronic bookmonger? I have no idea. Assume it's a Christmas present from me, to you. Even though I had nothing to do with it. Enjoy your evil apples. Welcome to the cult! Everything is fine!","Top half of the cover for BLACK RIVER ORCHARD by Chuck Wendig. It says ""National Bestseller"" at the top which makes me very happy, by the way. I know! I know. I'm sorry. but I am. Anyway. There's an apple sketch in black, sort of ornate and antique, but laid over that is the sketch of a red human skull. The background is a kind of sepia-toned papery color. ",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:evum3ztvjvpmuc72fd5lhvjd/bafkreib7un3iz45cvg7a6t7dy2d3zikuqgflrbafzb6foyeh4dkivkftde@jpeg,211,41,17,2024-12-20T17:24:43.551Z,2024-12-20T17:24:45.151Z,https://bsky.app/profile/chuckwendig.bsky.social/post/3ldqvq4ynrk24,2025-12-20 19:38:58
bluesky,this is fine,everything is fine,at://did:plc:z3fyjnvf2xtxbb4hrowzkema/app.bsky.feed.post/3ldonn446bk2t,deirdreassenza.bsky.social,Deirdre Assenza,Feeling the spirit!,"My shirt shows a big ball of tangled Christmas lights with the words, “I’m fine. Everything is fine.”",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:z3fyjnvf2xtxbb4hrowzkema/bafkreia4tzufdmc5brl7uu3nql2qrwdjpvjwcahapdkcqrsyflupk3qyda@jpeg,111,5,8,2024-12-19T19:54:32.564Z,2024-12-19T19:54:36.151Z,https://bsky.app/profile/deirdreassenza.bsky.social/post/3ldonn446bk2t,2025-12-20 19:39:05
bluesky,this is fine,everything is fine,at://did:plc:cdzfvdl4pwp4pyw7atc52ewh/app.bsky.feed.post/3ldnn3nhvmk2b,vladvexler.bsky.social,Vlad Vexler,"Putin is again shy in his direct line, and embarrassed about what he has to say. Yes, tyrants can be shy. He doesn’t  really give a shit - the awkwardness is about the social setting. Deep down, he thinks everything is fine because he is making history.",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cdzfvdl4pwp4pyw7atc52ewh/bafkreieawc6k24eltyzs7mxvep223yepu3erageff4hulpkg4xgaafgutq@jpeg,127,9,4,2024-12-19T10:12:07.057Z,2024-12-19T10:12:09.047Z,https://bsky.app/profile/vladvexler.bsky.social/post/3ldnn3nhvmk2b,2025-12-20 19:39:07
bluesky,this is fine,everything is fine,at://did:plc:5jbj2wzit57tfjmmwocupfs7/app.bsky.feed.post/3lem4kz3p722c,antongerashchenko.bsky.social,Anton Gerashchenko,"Putin and Medvedev posted their New Year's greetings for Russians. ""Everything is fine,"" Putin said.

I won't translate this shit.
Please post your greetings for them in the comments ⤵️",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:5jbj2wzit57tfjmmwocupfs7/bafkreiepz2chbdszn2l5aapjj5sb7vjfcwyu3zyh7xqopx7otkk5ka3nua@jpeg,634,87,208,2024-12-31T13:09:00.832Z,2024-12-31T13:09:03.552Z,https://bsky.app/profile/antongerashchenko.bsky.social/post/3lem4kz3p722c,2025-12-20 19:39:17
bluesky,this is fine,everything is fine,at://did:plc:3yw5lxscah6o5pytlgt33fc3/app.bsky.feed.post/3legyftoy5c2z,fliceverett.bsky.social,F.L. Everett,Everything is fine.,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:3yw5lxscah6o5pytlgt33fc3/bafkreihgowp7abnnjiyp75sofj7bj5s7mld5kdpt2z35fnos37gdnb44lu@jpeg,168,6,6,2024-12-29T12:11:13.741Z,2024-12-29T12:11:19.448Z,https://bsky.app/profile/fliceverett.bsky.social/post/3legyftoy5c2z,2025-12-20 19:39:25
bluesky,this is fine,everything is fine,at://did:plc:drrwrzzfwlvfz22p5j52liq2/app.bsky.feed.post/3lecbktqeds25,figgityfigs.bsky.social,The Fig Economy,"People’s value comes from being people, not from being exceptional people. Normal-ass person who’s dead average at everything? Valuable. Guy who’s shitty at everything he tries? Valuable.","QuesHo HO HO @thequeso.bsky.social • 13m
• Bluesky Elder
Get your kids into competitive sports so you can see that your kid isn't a star early, and then internalize the fact that that extends to academics.
①1
6
QuesHo Ho Ho @thequeso.bsky.so...
• Bluesky Elder
And then realize that that is fine
• 9m
5
.. •",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:drrwrzzfwlvfz22p5j52liq2/bafkreidrxqw274l35fafddeyz6m476vebj7rcqpgbggdnq22clinonsgnm@jpeg,201,39,7,2024-12-27T15:11:46.541Z,2024-12-27T15:11:48.046Z,https://bsky.app/profile/figgityfigs.bsky.social/post/3lecbktqeds25,2025-12-20 19:39:32
bluesky,this is fine,everything is fine,at://did:plc:zrwpozkma2oz6cmznv3gk72o/app.bsky.feed.post/3lfam4q7vns2v,brendanpatrick.bsky.social,Brendan Patrick,Thank God for LAFD! They seem to be holding the line on the Sylmar fire so I was able to come back home. Everything is fine but I have my go bag ready.  #losangeles,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:zrwpozkma2oz6cmznv3gk72o/bafkreiafbwjp24vsbmqu6ecas3ai37snejkh5w7i7epfyphzw7hjdc3o2m@jpeg,249,15,5,2025-01-08T16:40:36.406Z,2025-01-08T16:40:40.259Z,https://bsky.app/profile/brendanpatrick.bsky.social/post/3lfam4q7vns2v,2025-12-20 19:39:40
bluesky,this is fine,everything is fine,at://did:plc:2kvdx6dllomi3nwepswjlgem/app.bsky.feed.post/3lfa5vkghn22p,omgaknife.bsky.social,Knife 🔪 🔞,"""Stop Talking"" 🔞 Hey pssssssst, it's WEDNESDAY BAYBEEEE!!

🧵17/?","Shadow stroking himself as he kneels behind Sonic. Sonic is laid on the bed on his front.

Shadow: Good boy. Now, let me handle everything.

Sonic: Oh? Gonna man-handle me later? Don't mind if I do...",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:2kvdx6dllomi3nwepswjlgem/bafkreidxqmb2fe6evsi42hjml4zzwjihs7yao7pzw347md4w4ydvxkwxea@jpeg,163,13,2,2025-01-08T12:26:03.028Z,2025-01-08T12:26:08.355Z,https://bsky.app/profile/omgaknife.bsky.social/post/3lfa5vkghn22p,2025-12-20 19:39:41
bluesky,this is fine,everything is fine,at://did:plc:vbcfoewd662mrmmbiish2hix/app.bsky.feed.post/3lexfo6y5pc26,derbeste.bsky.social,Derbeste,"Everything is fine!

We had a complication tonight which turned into A LOT of blood loss, which turned into a 911 call and a trip to the ER. 

The doc said this is a bit common, but it was an intense night. Cid is recovering well and will be back on healing schedule in no time!",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:vbcfoewd662mrmmbiish2hix/bafkreihile7zwwgyzq7xgi6ffc225hkqqwhu2o7m3fjal3eug2x2o6rdvq@jpeg,162,2,9,2025-01-05T00:51:08.468Z,2025-01-05T00:51:13.452Z,https://bsky.app/profile/derbeste.bsky.social/post/3lexfo6y5pc26,2025-12-20 19:39:56
bluesky,this is fine,everything is fine,at://did:plc:7qaydotyzl5tbnyolgootvvz/app.bsky.feed.post/3lewgxyxult25,tbskyen.com,TBSkyen,i am tired,"Response to my post about ADHD symptoms reading: ""Disagree. Systems are the way people live… who do you think is “normal?” Or more specifically “what?” Do you think there are some people that just, exist? Without any issues what-so-ever? Respectfully? That’s crazy. 

Every human being develops system that help them navigate in this world. Sometimes, these systems make total “sense” and help the person integrate well into their world. Sometimes our systems make sense to us and what we need, but look “weird” to the outside world. Capitalism wants one type of person as the working class: docile, obedient, and hardworking. Critical thinking? Gross burn it. 

How many of human behaviors do we pathologize because they don’t serve capital?""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:7qaydotyzl5tbnyolgootvvz/bafkreiawt4bpbmbdbjnkd45usp3hlaly3v637t43qpmmdcsgdysx4lxnri@jpeg,171,21,2,2025-01-04T15:41:52.577Z,2025-01-04T15:41:52.347Z,https://bsky.app/profile/tbskyen.com/post/3lewgxyxult25,2025-12-20 19:39:58
bluesky,this is fine,everything is fine,at://did:plc:fwksvtwjaopsthixnsdoa6xc/app.bsky.feed.post/3levtlsmbsc2x,hunbothered.bsky.social,Not Hot | Not Bothered,"Oh nothing, just partaking in some aromatherapy. It’s fine. Everything is fine.",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:fwksvtwjaopsthixnsdoa6xc/bafkreibr34myrvbseolprdaukockeujcos6msvmp2mkp23oriiylqhqm5q@jpeg,202,31,25,2025-01-04T09:55:01.296Z,2025-01-04T09:55:03.752Z,https://bsky.app/profile/hunbothered.bsky.social/post/3levtlsmbsc2x,2025-12-20 19:40:03
bluesky,this is fine,everything is fine,at://did:plc:chcos3iwij5ttlrusthleito/app.bsky.feed.post/3lfsdwfrpuk27,trishmenzies.bsky.social,Unicorn of Doom 🦄,I’m fine. Everything is fine…,"Doctor: Are you getting enough sleep?
Me: why do you ask?",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:chcos3iwij5ttlrusthleito/bafkreihses42r7zaqhsl6vv4z53qe6sioarrnnlklbh5k7obppn5o65wvm@jpeg,238,32,10,2025-01-15T18:01:49.481Z,2025-01-15T18:01:52.054Z,https://bsky.app/profile/trishmenzies.bsky.social/post/3lfsdwfrpuk27,2025-12-20 19:40:14
bluesky,this is fine,everything is fine,at://did:plc:vzh3zzjcbamllzjadsmfooxq/app.bsky.feed.post/3lfrw2oosq22q,kennylogins.bsky.social,Kenny Logins,,"its tiem for everything 
@jon_snow_420
columbo: can we go in to the music studio security guard: sure. who's that
columbo: it's a little girl i picked up from her ballet class. she's here to identify a murderer. okay if i smoke? 
security guard: everything about this is fine
12:02 AM • 2020-04-30",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:vzh3zzjcbamllzjadsmfooxq/bafkreibg6wqk43wr3adp62dc4j7wqxapps2csyextja6347alomr55eboa@jpeg,103,16,1,2025-01-15T13:53:40.662Z,2025-01-15T13:53:42.451Z,https://bsky.app/profile/kennylogins.bsky.social/post/3lfrw2oosq22q,2025-12-20 19:40:15
bluesky,this is fine,everything is fine,at://did:plc:joie3fdc2gh4hywzab7fdw2z/app.bsky.feed.post/3lfnawmi6i22n,fieldexplores.bsky.social,FieldExplores (Gator Days),Gwen (Part 2) - Gator Days,"Panel 1

Gwen and Polly are in Polly's room studying. Posters of some of Polly's favorite bands are taped above Polly's bed. Specifically Dr. Wyrm and Fork Fight. Polly has been growing concerned because of how Gwen talks about her parents.

Polly: Hey Gwen. Is everything okay at your home?

Panel 2

Gwen sits in a chair in front of Polly's computer. They are listening to a music stream called ""Anime Jams to Nap/Learn To"". Most of Polly's video recommendations are for click bait and absurdly long videos that only play a looping noise. Gwen smiles and begins to respond.

Gwen: It's...

Panel 3

Gwen glances away. This is a moment where she thinks she might finally be able to mention something that's been on her mind. There is something she wants to say but she can't get herself to say it. Polly can tell that something is up from Gwen's sudden shift in demeanor.

Panel 4

Gwen can't get herself to say want she wants to say. She shifts her focus to her text book.

Gwen: It's fine.

Polly: IT'S THAT BAD?

Polly blurts this out without thinking.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:joie3fdc2gh4hywzab7fdw2z/bafkreif2hplc7ysdzqpczslgniq2mgl2aqm4bwnknvhszayyqyrir6um7y@jpeg,4922,265,29,2025-01-13T17:24:56.572Z,2025-01-13T17:24:58.058Z,https://bsky.app/profile/fieldexplores.bsky.social/post/3lfnawmi6i22n,2025-12-20 19:40:25
bluesky,this is fine,everything is fine,at://did:plc:fkiugxnx3ddpx5l5eqzrrvvs/app.bsky.feed.post/3lflvue44nc2i,ashemaree.bsky.social, 🦋Ashe Maree🪻,we were allowed a trip back into the house to quickly grab some things and everything is totally fine there for now!!! couldn’t take all her toys but at least she now has her first ever toy (stuffed beneath her chin lol)- unfortunately she’s not seeming well again 💔 it’s been a rough few days,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:fkiugxnx3ddpx5l5eqzrrvvs/bafkreihbvnnlqlesu5mwbfxx6wtlwkaqprlhirz2sth5q6hav7eo3uatta@jpeg,190,0,11,2025-01-13T04:34:09.799Z,2025-01-13T04:34:14.050Z,https://bsky.app/profile/ashemaree.bsky.social/post/3lflvue44nc2i,2025-12-20 19:40:27
bluesky,this is fine,everything is fine,at://did:plc:7ipprj3k3lju7s7nsxaekbhg/app.bsky.feed.post/3lfllrwle4c2g,thetigersez.bsky.social,Sarah,"I’m fine, it’s fine, everything is fine.","Google searches for cutting long hair at home, which is obviously a huge mistake ",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:7ipprj3k3lju7s7nsxaekbhg/bafkreib2trvptj324fmax4uia4ipgqjewzhb4tts4fg3cmw6x44prtzlyy@jpeg,120,6,17,2025-01-13T01:33:51.092Z,2025-01-13T01:33:54.049Z,https://bsky.app/profile/thetigersez.bsky.social/post/3lfllrwle4c2g,2025-12-20 19:40:27
bluesky,this is fine,everything is fine,at://did:plc:vsn7qxqg4kh436lkke2gbdnl/app.bsky.feed.post/3lfgr5k3etc27,maggieastor.bsky.social,Maggie Astor,It was an impulse purchase but I regret nothing,"A crocheted dumpster fire holding a sign that says ""emotional support dumpster fire. It's fine, I'm fine, everything is fine!"" The dumpster is green with a gray top and gray feet, and there's a red and yellow flame on top.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:vsn7qxqg4kh436lkke2gbdnl/bafkreigrdxy5g73yiqlbwgwipx5ondvbpwuksjoxvjmgakgdlzwxqwhjpi@jpeg,1137,119,23,2025-01-11T03:26:30.658Z,2025-01-11T03:26:33.054Z,https://bsky.app/profile/maggieastor.bsky.social/post/3lfgr5k3etc27,2025-12-20 19:40:35
bluesky,this is fine,everything is fine,at://did:plc:4n2slqckwwsswc2tqakhjtez/app.bsky.feed.post/3lfd45vxq4s2j,salmonbutter.bsky.social,salmon 🐟🇨🇦,trying to go to work and pretend everything is fine when your state is on fire :))),,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:4n2slqckwwsswc2tqakhjtez/bafkreiefrnnuwquoo6judbdy7nf5drt6tjcjwogdoj3pyfttirf65zqmoi@jpeg,154,0,3,2025-01-09T16:32:55.332Z,2025-01-09T16:32:58.459Z,https://bsky.app/profile/salmonbutter.bsky.social/post/3lfd45vxq4s2j,2025-12-20 19:40:43
bluesky,this is fine,everything is fine,at://did:plc:ob3lvrguhpdb3ltucncxlwwo/app.bsky.feed.post/3lfcqcg5zak2y,paulwalker44.bsky.social,💢Marx Was Right.🕊,"“Kill them all.”
The men who talk tough at others when everything is going fine for them as tragedy befalls others are the same men who break down crying when tragedy hits them. 
Representation : CNN will show the pain of the rich, but where is the pain of the poor?
www.instagram.com/reel/DEmtFzt...","James Woods breaks down in tears on CNN after his house was destroyed. Karma?
Via | webex by Cisco
Beverty Hills, CA
8:55 AM PT
AK
BREAKING NEWS
FIRE OFFICIA
James Woods ©
@RealamesWoods
No ceasefire. No compromise. No forgiveness.
#KillThemAll",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:ob3lvrguhpdb3ltucncxlwwo/bafkreifxgofahg2hwifxlgogkwmhenzinazkukdc2477rygixesf4tn2fq@jpeg,127,36,12,2025-01-09T13:00:41.632Z,2025-01-09T13:00:43.450Z,https://bsky.app/profile/paulwalker44.bsky.social/post/3lfcqcg5zak2y,2025-12-20 19:40:44
bluesky,this is fine,everything is fine,at://did:plc:6y3honhec2jch2ryrbuyx5a5/app.bsky.feed.post/3lgvl5h3nyc2e,maks23.bsky.social,MAKS 25 👀🇺🇦,"🇺🇦🛡️ I've been to defense factories, and people there say, ""Mr. President, everything is fine, don't worry. We'll defeat the Russians anyway,"" — Zelensky

❗️The president admitted that he is most inspired by AFU, his own children, and people who work every day for the country.",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:6y3honhec2jch2ryrbuyx5a5/bafkreicmmygjbf46osaiehiy6jf3bboghfc4rtkqvv56f7wp6ioakuvbxu@jpeg,543,60,8,2025-01-29T18:14:12.776Z,2025-01-29T18:14:15.262Z,https://bsky.app/profile/maks23.bsky.social/post/3lgvl5h3nyc2e,2025-12-20 19:41:08
bluesky,this is fine,everything is fine,at://did:plc:w6h6dprbvdrbaidpnbjhj7yi/app.bsky.feed.post/3lgtynsyv6r23,askaubry.com,AskAubry 🦝 🐆,"She may not realize it right now but she didn't dodge a bullet, she dodged a missile with this one. ","Him: i'm about to take the most important test of my life If you don't show me some basic fucking support and help me focus then I will never forgive you Just to be clear I have 10 minutes And I'm freaking out Right now I can't even think straight because of you I'm going to fail this exam I will break up with you if you don't respond I don't care If you don't respond we're done 

Her: Ok then I'm about to have a panic attack at work Imfao I was helping a patient dude I'm at fucking WORK",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:w6h6dprbvdrbaidpnbjhj7yi/bafkreic4azslsgm2zslmijhnkldkapdzd42i3tvcxe2sc7mfqbs34rzqiu@jpeg,267,9,30,2025-01-29T03:10:40.000Z,2025-01-29T03:10:42.151Z,https://bsky.app/profile/askaubry.com/post/3lgtynsyv6r23,2025-12-20 19:41:11
bluesky,this is fine,everything is fine,at://did:plc:cr2nhg2cxuejo5nbz6ofdxfs/app.bsky.feed.post/3lgoctzwy4s2c,gregjstoker.bsky.social,Greg Stoker,"The FBI regularly does radiological training exercises, though generally not on such large a scale. 

Except for that one they held shortly before 9/11.

I’m sure everything is fine and will definitely not be alarmed.",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cr2nhg2cxuejo5nbz6ofdxfs/bafkreidx6gpeppxjqbzdzkbypf2fre6qivtnjaogxxtpskwtkynzy3ykvy@jpeg,128,16,4,2025-01-26T20:57:08.895Z,2025-01-26T20:57:12.049Z,https://bsky.app/profile/gregjstoker.bsky.social/post/3lgoctzwy4s2c,2025-12-20 19:41:27
bluesky,this is fine,everything is fine,at://did:plc:neno2ingf4j4rs2fof4giall/app.bsky.feed.post/3lggec7zisk2s,jojofromjerz.bsky.social,JoJoFromJerz,This is fine. We’re fine. Everything is fine.,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:neno2ingf4j4rs2fof4giall/bafkreidx5ziydq4xa5zs4h7bcatvwvylhxo7lq6ercx4t27ly7pyftcck4@jpeg,11934,3650,437,2025-01-23T17:01:40.865Z,2025-01-23T17:01:52.158Z,https://bsky.app/profile/jojofromjerz.bsky.social/post/3lggec7zisk2s,2025-12-20 19:41:45
bluesky,this is fine,everything is fine,at://did:plc:w6h6dprbvdrbaidpnbjhj7yi/app.bsky.feed.post/3lhfavugb4l23,askaubry.com,AskAubry 🦝 🐆,"The type of guy who ""babysits"" their own kids. ",r/AmltheAsshole u/helloslp 2h AITA for telling my husband to figure out how to take care of our son? POO Mode Activated 9 TLDR; I'm taking a day away from my husband and son to be comfortable with going back to work. Husband has never had a day alone with son so I asked him to try to figure it out but I'll be available if needed. He told his mother to come and help. I said no. He thinks I'm ridiculous. I (30F) and my husband (33M) welcomed our first child this past September. I have been fortunate to be on maternity leave but that ends next week. My husband had 2 months off and has been working full time since. He's off on Sundays and Mondays. I have never left my son except to go to a wedding in December but we were only away for 3 of his wake hours. My in laws watched over him and everything was fine. ,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:w6h6dprbvdrbaidpnbjhj7yi/bafkreig33r3fpfc5uaaexzbh5mbxufrabrbxoihicmm2w4kumpfvikdoiy@jpeg,174,5,21,2025-02-04T23:53:35.000Z,2025-02-04T23:53:37.857Z,https://bsky.app/profile/askaubry.com/post/3lhfavugb4l23,2025-12-20 19:41:57
bluesky,this is fine,everything is fine,at://did:plc:gunx7ih6iezi3biuqg6vy6l5/app.bsky.feed.post/3lhwnf7eqes2p,gonzo.bsky.social,GONZO the Ca'at,Charliebrown is  bak homb heis fine   everything is  back to nermol!,Orange and white cat in a window ,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:gunx7ih6iezi3biuqg6vy6l5/bafkreihx6avfffgnakxvuysnhj7fzqgptfqekx7qwp2bizbbbwdeja2lkq@jpeg,996,26,26,2025-02-11T21:52:11.964Z,2025-02-11T21:52:14.147Z,https://bsky.app/profile/gonzo.bsky.social/post/3lhwnf7eqes2p,2025-12-20 19:42:13
bluesky,this is fine,everything is fine,at://did:plc:mkkvzj3q3pegqam2n7yuxbwy/app.bsky.feed.post/3lhvpdpxv222o,ygrene.bsky.social,Ygrene,"Chemo day #80
Everything Is Fine
Air Max 97 PRM","a huge nerd taking a full length mirror selfie; he’s wearing a brown shirt with a check engine light symbol that says “Everything Is Fine” and gold and white air max 97s. The shoes have koi scales on them although not visible. The shirt is a tribute to my poorly functioning body that is actually operating as best it can, despite the challenges. It’s also a car tuner shirt that acknowledges that the car i built in my garage has a check engine light but it’s operating just like i want it to",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mkkvzj3q3pegqam2n7yuxbwy/bafkreic3g52tpdtamatx34rmdrek6u2oeoipnslfq5yrhzujidkli2yw2i@jpeg,505,5,27,2025-02-11T12:54:30.010Z,2025-02-11T12:54:33.654Z,https://bsky.app/profile/ygrene.bsky.social/post/3lhvpdpxv222o,2025-12-20 19:42:15
bluesky,this is fine,everything is fine,at://did:plc:opq5phhuquxppobexcp2cm4y/app.bsky.feed.post/3lhtvgf5xev2e,united24media.com,UNITED24 Media,"Pro-Putin skier Aleksandr Bolshunov is set to compete in Italy’s Moonlight Classic Seiser Alm on Feb 13.

Organizers seem fine with an athlete who backs Russian aggression and blames ""the West"" for everything. 

🧵 1/5",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:opq5phhuquxppobexcp2cm4y/bafkreicvssj7pq6xjcp3f6lb4p3kaxmbaq53xaxe35q6h23skys6w3bcaa@jpeg,110,36,6,2025-02-10T19:38:02.246Z,2025-02-10T19:38:03.549Z,https://bsky.app/profile/united24media.com/post/3lhtvgf5xev2e,2025-12-20 19:42:19
